,movieid,title,year,romance,sci-fi,animation,film-noir,musical,adventure,thriller,horror,documentary,fantasy,mystery,children,comedy,crime,western,imax,war,drama,action,pc1,pc2,tsne_1,tsne_2,cluster_no
1120,1460,That Darn Cat,1997.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0.7886418566035087,-0.01839193764228495,-45.566093,-48.355568,18
1121,1461,Vegas Vacation (National Lampoon's Las Vegas Vacation),1997.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7562343573627718,-0.11883799232535354,25.275845,-9.519275,3
1122,1464,Lost Highway,1997.0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,-0.6409899342946566,-0.49718368804907614,42.978573,26.559113,17
1123,1465,Rosewood,1997.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.61513537596333,0.0411704749579244,61.00742,35.948288,26
1124,1466,Donnie Brasco,1997.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.6767623624548965,-0.3179037069048513,-19.165272,-60.936787,17
1125,1468,Booty Call,1997.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.8259408403478856,-0.43446626875155797,-31.767536,-26.732092,16
1126,1473,Best Men,1997.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,-0.05248850414095466,-0.14846778610249745,-13.825339,20.880785,21
1127,1474,Jungle2Jungle (a.k.a. Jungle 2 Jungle),1997.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.8664046643332803,-0.07213662654896141,-46.323734,-51.18698,18
1128,1475,Kama Sutra: A Tale of Love,1996.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1305522569536927,-0.15420021130848807,38.84065,44.720142,9
1129,1476,Private Parts,1997.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.15136793251111375,-0.6887975607305701,-6.257217,-38.68508,2
1130,1477,Love Jones,1997.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1305522569536927,-0.15420021130848807,38.840553,44.720116,9
1131,1479,"Saint, The",1997.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.24496978899736857,0.882611697578092,-30.035711,52.618797,13
1132,1480,Smilla's Sense of Snow,1997.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.8372505700227988,-0.05381979873663059,-29.262442,68.839386,12
1133,1483,Crash,1996.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.8372505700227988,-0.05381979873663059,-29.262442,68.839386,12
1134,1484,"Daytrippers, The",1996.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0.1433116077664561,-0.950681148250098,15.300828,-33.428314,6
1135,1485,Liar Liar,1997.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7562343573627718,-0.11883799232535354,25.275845,-9.519275,3
1136,1487,Selena,1997.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.51256899221638,-0.43278680949630766,80.94667,28.847857,10
1137,1488,"Devil's Own, The",1997.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,-0.90836529510305,0.39588217950879334,-42.47484,21.312151,4
1138,1489,Cats Don't Dance,1997.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.28481429571257516,0.2524768491406093,62.3899,53.710106,18
1139,1490,B*A*P*S,1997.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7562343573627718,-0.11883799232535354,25.275845,-9.519275,3
1140,1493,Love and Other Catastrophes,1996.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1305522569536927,-0.15420021130848807,38.84069,44.720078,9
1141,1495,Turbo: A Power Rangers Movie,1997.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.16578826590486467,0.8994231335258037,4.469658,68.55425,30
1142,1496,Anna Karenina,1997.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.4743141678979652,-0.7241597797137045,39.474434,7.6793785,9
1143,1497,Double Team,1997.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.010268951111672019,0.6111300433631409,13.957018,76.59363,30
1144,1498,Inventing the Abbotts,1997.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.4743141678979652,-0.7241597797137045,40.266586,7.587839,9
1145,1499,Anaconda,1997.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.2376119602053633,1.2074334723002806,-1.9347271,47.61617,27
1146,1500,Grosse Pointe Blank,1997.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.6931991287760683,-0.34383847236890946,-25.836258,-18.190325,16
1147,1502,Kissed,1996.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.4743141678979652,-0.7241597797137045,39.117558,7.505584,9
1148,1503,8 Heads in a Duffel Bag,1997.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7562343573627718,-0.11883799232535354,25.275845,-9.519275,3
1149,1507,Paradise Road,1997.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-0.589490619057275,-0.42945187641568844,-3.6753764,-74.42638,10
1150,1513,Romy and Michele's High School Reunion,1997.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7562343573627718,-0.11883799232535354,25.275845,-9.519275,3
1151,1514,Temptress Moon (Feng Yue),1996.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1305522569536927,-0.15420021130848807,38.840553,44.720116,9
1152,1515,Volcano,1997.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,-0.90836529510305,0.39588217950879334,-42.210423,21.24214,4
1153,1516,Children of the Revolution,1996.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7562343573627718,-0.11883799232535354,25.275845,-9.519275,3
1154,1517,Austin Powers: International Man of Mystery,1997.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.7510065423285494,0.5724557103063416,-1.1887568,30.492348,19
1155,1518,Breakdown,1997.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.30349887025139194,0.9658417479140097,29.122885,68.95068,27
1156,1519,Broken English,1996.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5440206508830789,-0.4085315032874997,-10.816958,-2.9429247,10
1157,1526,Fathers' Day,1997.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7562343573627718,-0.11883799232535354,16.89144,-14.34681,3
1158,1527,"Fifth Element, The",1997.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.739829140597458,0.8048539363966284,10.406342,49.56229,20
1159,1529,Nowhere,1997.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.15136793251111375,-0.6887975607305701,-6.013785,-37.84087,2
1160,1533,"Promise, The (La promesse)",1996.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5440206508830789,-0.4085315032874997,-10.816958,-2.9429247,10
1161,1537,Shall We Dance? (Shall We Dansu?),1996.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.22107441549622756,-1.0044258371567747,19.735716,-43.9336,6
1162,1541,Addicted to Love,1997.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.8259408403478856,-0.43446626875155797,-31.2326,-26.361988,16
1163,1542,Brassed Off,1996.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.22107441549622756,-1.0044258371567747,19.285606,-43.432045,6
1164,1544,"Lost World: Jurassic Park, The",1997.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.24878936193645423,1.439831698390568,-0.3244535,58.043983,20
1165,1545,Ponette,1996.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5440206508830789,-0.4085315032874997,-10.816958,-2.9429247,10
1166,1546,Schizopolis,1996.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7562343573627718,-0.11883799232535354,16.89144,-14.34681,3
1167,1547,Shiloh,1997.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.4338503439125706,-0.36183013751110765,72.2759,28.384262,10
1168,1549,Rough Magic,1995.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.4743141678979652,-0.7241597797137045,40.318073,7.5302396,9
1169,1550,Trial and Error,1997.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.8259408403478856,-0.43446626875155797,-31.767551,-26.732096,16
1170,1551,Buddy,1997.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.3679634338665422,-0.12023841312483671,31.028994,32.296856,15
1171,1552,Con Air,1997.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.2376119602053633,1.2074334723002806,-1.9347271,47.61617,27
1172,1554,"Pillow Book, The",1996.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.4743141678979652,-0.7241597797137045,39.373123,6.9837675,9
1173,1556,Speed 2: Cruise Control,1997.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.23379238726627793,0.6502134714878048,29.509193,71.20812,27
1174,1562,Batman & Robin,1997.0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,-0.1798525709281617,1.2874334352617016,3.6031961,43.980587,5
1175,1564,For Roseanna (Roseanna's Grave),1997.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.22107441549622756,-1.0044258371567747,19.285606,-43.432045,6
1176,1565,Head Above Water,1996.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.4630044382230519,0.23587371222551567,-27.613466,-3.2952054,3
1177,1566,Hercules,1997.0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1.0460897891527967,0.2138025160838101,6.4206944,24.620462,23
1178,1569,My Best Friend's Wedding,1997.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.8259408403478856,-0.43446626875155797,-31.224274,-26.300365,16
1179,1571,When the Cat's Away (Chacun cherche son chat),1996.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.8259408403478856,-0.43446626875155797,-32.77397,-26.308578,16
1180,1572,"Contempt (Mépris, Le)",1963.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5440206508830789,-0.4085315032874997,-10.816958,-2.9429247,10
1181,1573,Face/Off,1997.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,-1.0411070066748673,0.48650997589144196,-17.992172,29.995724,7
1182,1574,Fall,1997.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1305522569536927,-0.15420021130848807,38.84076,44.720085,9
1183,1580,Men in Black (a.k.a. MIB),1997.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.6739422305514294,0.5632622120103575,-39.678802,42.79822,28
1184,1581,Out to Sea,1997.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7562343573627718,-0.11883799232535354,16.89144,-14.34681,3
1185,1582,Wild America,1997.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.23690299098511577,0.44972115528037976,32.099678,53.61595,0
1186,1583,"Simple Wish, A",1997.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.2287754702162889,0.28812939385553016,48.695827,48.9344,31
1187,1584,Contact,1997.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5551980526141702,-0.17613327719721272,-30.797678,38.86984,10
1188,1585,Love Serenade,1996.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7562343573627718,-0.11883799232535354,25.275845,-9.519275,3
1189,1586,G.I. Jane,1997.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.61513537596333,0.0411704749579244,61.60602,35.380844,26
1190,1587,Conan the Barbarian,1982.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.1133773482115579,0.9327217307108329,6.6762395,40.491356,5
1191,1588,George of the Jungle,1997.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.8664046643332803,-0.07213662654896141,-46.323734,-51.18698,18
1192,1589,Cop Land,1997.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,-1.0411070066748673,0.48650997589144196,-17.914207,31.03783,7
1193,1590,Event Horizon,1997.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.27221289430426826,0.9196217833213767,-58.298676,41.686676,11
1194,1591,Spawn,1997.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.24878936193645423,1.439831698390568,-0.32445246,58.04398,20
1195,1592,Air Bud,1997.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.8664046643332803,-0.07213662654896141,-47.167076,-50.833733,18
1196,1593,Picture Perfect,1997.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.8259408403478856,-0.43446626875155797,-31.790855,-26.743496,16
1197,1594,In the Company of Men,1997.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.15136793251111375,-0.6887975607305701,-6.113647,-38.17039,2
1198,1596,Career Girls,1997.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5440206508830789,-0.4085315032874997,-10.816958,-2.9429247,10
1199,1597,Conspiracy Theory,1997.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,-0.8453068947674561,-0.31570338625615896,-33.28493,23.494246,32
1200,1598,Desperate Measures,1998.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,-0.9699922815946161,0.03680799764601803,-67.14648,18.432526,22
1201,1599,Steel,1997.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.010268951111672019,0.6111300433631409,14.727037,76.066444,30
1202,1600,She's So Lovely,1997.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.4743141678979652,-0.7241597797137045,39.37201,6.983106,9
1203,1601,Hoodlum,1997.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.6906929988272007,-0.31530006349096945,-22.057558,-65.28452,17
1204,1602,Leave It to Beaver,1997.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7562343573627718,-0.11883799232535354,16.89144,-14.34681,3
1205,1603,Mimic,1997.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.27221289430426826,0.9196217833213767,-58.298676,41.686676,11
1206,1604,Money Talks,1997.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.6851196322825207,0.33086398592007055,-58.811512,4.6823025,24
1207,1605,Excess Baggage,1997.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19643916699972142,0.0873915130777831,33.905155,47.68932,9
1208,1606,Kull the Conqueror,1997.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.05561795893435635,0.8527217677494118,0.30294222,71.99855,30
1209,1608,Air Force One,1997.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.30349887025139194,0.9658417479140097,29.122885,68.95068,27
1210,1609,187 (One Eight Seven),1997.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.8372505700227988,-0.05381979873663059,-28.823198,68.16724,12
1211,1610,"Hunt for Red October, The",1990.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.2376119602053633,1.2074334723002806,-1.9537232,47.619534,27
1212,1611,My Own Private Idaho,1991.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.4743141678979652,-0.7241597797137045,40.03488,6.9723563,9
1213,1612,"Kiss Me, Guido",1997.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7562343573627718,-0.11883799232535354,25.275845,-9.519275,3
1214,1613,Star Maps,1997.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5440206508830789,-0.4085315032874997,-10.816958,-2.9429247,10
1215,1614,In & Out,1997.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7562343573627718,-0.11883799232535354,16.89144,-14.34681,3
1216,1615,"Edge, The",1997.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.47813374083705057,-0.1669397789012289,28.2623,28.177267,15
1217,1616,"Peacemaker, The",1997.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,-0.34896883842558785,0.9449213747858214,31.555338,69.125305,27
1218,1617,L.A. Confidential,1997.0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,-0.4568193008450336,0.6631158983717925,58.389698,-11.372086,8
1219,1619,Seven Years in Tibet,1997.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,-0.5236037090112464,-0.18786015202941767,30.40793,26.679125,15
1220,1620,Kiss the Girls,1997.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,-1.0477550893243877,0.09055268655269443,-53.631794,19.291145,22
1221,1621,Soul Food,1997.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5440206508830789,-0.4085315032874997,-4.9482303,-2.7234786,10
1222,1623,Wishmaster,1997.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.03219442656654222,0.33251185268022115,-71.53197,-12.849399,14
1223,1624,"Thousand Acres, A",1997.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5440206508830789,-0.4085315032874997,-4.9482303,-2.7234786,10
1224,1625,"Game, The",1997.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,-0.9150133777525701,-7.510982995409258e-05,-29.588552,10.311768,12
1225,1626,Fire Down Below,1997.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,-0.90836529510305,0.39588217950879334,-42.05296,21.435862,4
1226,1627,U Turn,1997.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,-0.7545251701846678,-0.26415901799817465,-25.59993,-63.980797,17
1227,1629,"MatchMaker, The",1997.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.8259408403478856,-0.43446626875155797,-31.767542,-26.732096,16
1228,1631,"Assignment, The",1997.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.30349887025139194,0.9658417479140097,28.645317,68.64954,27
1229,1633,Ulee's Gold,1997.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5440206508830789,-0.4085315032874997,-4.9482303,-2.7234786,10
1230,1635,"Ice Storm, The",1997.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5440206508830789,-0.4085315032874997,-4.9482303,-2.7234786,10
1231,1639,Chasing Amy,1997.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.22107441549622756,-1.0044258371567747,18.480597,-43.477306,6
1232,1641,"Full Monty, The",1997.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.15136793251111375,-0.6887975607305701,-6.113647,-38.17039,2
1233,1642,Indian Summer (a.k.a. Alive & Kicking),1996.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.15136793251111375,-0.6887975607305701,-6.013785,-37.84087,2
1234,1643,"Mrs. Brown (a.k.a. Her Majesty, Mrs. Brown)",1997.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.4743141678979652,-0.7241597797137045,39.37201,6.983106,9
1235,1644,I Know What You Did Last Summer,1997.0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,-0.3387983003029489,0.7409682461377668,-54.46669,-22.194454,11
1236,1645,The Devil's Advocate,1997.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,-0.9150133777525701,-7.510982995409258e-05,-29.41736,10.007434,12
1237,1646,RocketMan (a.k.a. Rocket Man),1997.0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.924933745587303,-0.15536667688487923,-32.72583,-16.96814,16
1238,1647,Playing God,1997.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,-0.9699922815946161,0.03680799764601803,-66.69874,18.330904,22
1239,1648,"House of Yes, The",1997.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.15136793251111375,-0.6887975607305701,-6.257217,-38.68508,2
1240,1649,"Fast, Cheap & Out of Control",1997.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.07529304578560245,0.18354212983446055,41.41088,-25.972965,25
1241,1650,Washington Square,1997.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5440206508830789,-0.4085315032874997,-4.9482303,-2.7234786,10
1242,1652,Year of the Horse,1997.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.07529304578560245,0.18354212983446055,41.41088,-25.972965,25
1243,1653,Gattaca,1997.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.8484279717538896,0.17857842735365614,-32.25151,31.67517,12
1244,1654,FairyTale: A True Story,1997.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,-0.3760909546353691,-0.2818301745496864,49.697227,39.00547,31
1245,1655,Phantoms,1998.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,-0.8659019174248355,0.11726398882587377,-52.98291,29.975107,12
1246,1656,Swept from the Sea,1997.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.4743141678979652,-0.7241597797137045,40.266586,7.587839,9
1247,1658,"Life Less Ordinary, A",1997.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.16267766218602683,0.2005114932423808,-31.979958,18.513435,32
1248,1659,Hurricane Streets,1997.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5440206508830789,-0.4085315032874997,-4.9482303,-2.7234786,10
1249,1660,Eve's Bayou,1997.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5440206508830789,-0.4085315032874997,-4.9482303,-2.7234786,10
1250,1661,Switchback,1997.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,-0.4428886644727297,0.6605122549579108,58.39003,-11.371851,8
1251,1662,Gang Related,1997.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.07189593760323848,0.25205586150036524,27.925886,-74.60038,17
1252,1663,Stripes,1981.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.710764389188576,-0.1397583654535422,37.410496,-8.700126,3
1253,1665,Bean,1997.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7562343573627718,-0.11883799232535354,16.89144,-14.34681,3
1254,1667,Mad City,1997.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-0.61513537596333,0.0411704749579244,61.00742,35.948288,26
1255,1670,Welcome to Sarajevo,1997.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-0.589490619057275,-0.42945187641568844,-3.6753764,-74.42638,10
1256,1671,Deceiver,1997.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,-0.9699922815946161,0.03680799764601803,-66.69874,18.330904,22
1257,1672,"Rainmaker, The",1997.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5440206508830789,-0.4085315032874997,-4.9482303,-2.7234786,10
1258,1673,Boogie Nights,1997.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5440206508830789,-0.4085315032874997,-4.9482303,-2.7234786,10
1259,1674,Witness,1985.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.7675440870376846,-0.36944807516283534,-33.36742,23.549574,32
1260,1675,Incognito,1997.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.36512585674295817,0.6067675660512342,53.66104,-9.615631,8
1261,1676,Starship Troopers,1997.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.0214463528427634,0.8435282694534278,-23.014647,47.930656,28
1262,1677,Critical Care,1997.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.15136793251111375,-0.6887975607305701,-6.1910267,-37.48219,2
1263,1678,"Joy Luck Club, The",1993.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.4743141678979652,-0.7241597797137045,40.099434,7.0544944,9
1264,1679,Chairman of the Board,1998.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7562343573627718,-0.11883799232535354,25.275845,-9.519275,3
1265,1680,Sliding Doors,1998.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.4743141678979652,-0.7241597797137045,40.099434,7.0544944,9
1266,1681,Mortal Kombat: Annihilation,1997.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.1133773482115579,0.9327217307108329,6.6705484,40.462463,5
1267,1682,"Truman Show, The",1998.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.1401905307800223,-0.45639933464028304,-37.167797,35.23594,2
1268,1683,"Wings of the Dove, The",1997.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.4743141678979652,-0.7241597797137045,39.654903,7.6749067,9
1269,1684,Mrs. Dalloway,1997.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.4743141678979652,-0.7241597797137045,40.099434,7.0544944,9
1270,1685,"I Love You, I Love You Not",1996.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.4743141678979652,-0.7241597797137045,39.654903,7.6749067,9
1271,1686,Red Corner,1997.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.36512585674295817,0.6067675660512342,53.66104,-9.615631,8
1272,1687,"Jackal, The",1997.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.30349887025139194,0.9658417479140097,29.578121,68.567825,27
